CustomerID,Recency,Frequency,TotalSpend_x,AvgTransactionValue,LifetimeValue,CustomerLifetime,AvgDaysBetweenPurchases,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,LastPurchaseDate,FirstPurchaseDate,Frequency_30d,Spend_30d,Frequency_60d,Spend_60d,Frequency_90d,Spend_90d,Frequency_365d,Spend_365d,TotalPointsEarned,AvgPointsEarned,PointsTransactions,TotalPointsRedeemed,AvgPointsRedeemed,CurrentPointsBalance,CurrentTier,CurrentPointsPerDollar,RedemptionRate,EnrollmentDate,DaysSinceEnrollment,PointsPerDollarRatio,TierNumeric,TierChanges,DaysActive,ActiveMonths,UniqueProducts,UniqueCategories,TotalItemsPurchased,TotalTransactions_x,AvgBasketSize,PurchaseVelocity,ProductDiversity,RecentFrequency,RecentSpend,RecentAvgTransaction,RecentAvgBasketSize,HistoricalFrequency,HistoricalSpend,HistoricalAvgTransaction,HistoricalAvgBasketSize,FrequencyTrend,SpendingTrend,BasketSizeTrend,FrequencyTrendDirection,SpendingTrendDirection,TotalTransactions_y,TotalSpend_y,HolidayTransactions,HolidayActivityRatio,Q1_Transactions,Q2_Transactions,Q3_Transactions,Q4_Transactions,PreferredQuarter,AvgSatisfactionScore,AvgNPSScore,RecommendationRate
CUST_04398,9.0,32.0,10935.88,341.74625,10935.88,531.0,16.59375,4.0,2.0,2.0,422.0,2024-12-22,2023-07-10,5.0,2115.54,10.0,2650.79,10.0,2650.79,22.0,6928.68,11202.0,350.0625,32.0,1530.0,47.8125,9672.0,Silver,1.15,0.1365827530798072,2023-05-13,598.0,1.15,2,1.0,10.0,17.0,29.0,13.0,77.0,32.0,7.7,1.8823529411764706,0.90625,10.0,2650.79,265.079,2.2,2.0,199.16,99.58,2.0,2.6666666666666665,12.248352,0.06666666666666672,increasing,increasing,32.0,10935.88,16.0,0.5,5.0,5.0,11.0,11.0,3.0,0.0,0.0,0.0
CUST_04399,3.0,17.0,6119.43,359.9665,6119.43,7.0,0.4117647058823529,5.0,1.0,1.0,511.0,2024-12-28,2024-12-21,17.0,6119.43,17.0,6119.43,17.0,6119.43,17.0,6119.43,6120.0,360.0,17.0,5579.0,328.1764705882353,541.0,Bronze,1.0,0.9116013071895425,2024-12-21,10.0,1.0,1,0.0,3.0,1.0,17.0,11.0,47.0,17.0,15.666666666666666,17.0,1.0,17.0,6119.43,359.9665,2.764705882352941,0.0,0.0,0.0,0.0,17.0,6119.43,2.764705882352941,increasing,increasing,17.0,6119.43,17.0,1.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0
CUST_04400,5.0,10.0,4058.67,405.867,4058.67,40.0,4.0,5.0,1.0,1.0,511.0,2024-12-26,2024-11-16,8.0,3823.39,10.0,4058.67,10.0,4058.67,10.0,4058.67,4057.0,405.7,10.0,3091.0,309.1,966.0,Bronze,1.0,0.7618930244022677,2024-10-29,63.0,1.0,1,0.0,3.0,1.0,10.0,8.0,24.0,10.0,8.0,10.0,1.0,10.0,4058.67,405.867,2.4,0.0,0.0,0.0,0.0,10.0,4058.67,2.4,increasing,increasing,10.0,4058.67,10.0,1.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0
CUST_04401,0.0,28.0,10892.92,389.03287,10892.92,243.0,8.678571428571429,5.0,2.0,2.0,522.0,2024-12-31,2024-05-02,5.0,2364.91,13.0,5730.47,13.0,5730.47,28.0,10892.92,11044.0,394.42857142857144,28.0,8741.0,312.17857142857144,2303.0,Silver,1.15,0.7914704817095255,2024-03-23,283.0,1.15,2,1.0,9.0,8.0,26.0,13.0,65.0,28.0,7.222222222222222,3.5,0.9285714285714286,13.0,5730.47,440.8054,2.769230769230769,4.0,1374.9199,343.72998,1.75,1.8,3.165555,0.3706293706293706,increasing,increasing,28.0,10892.92,13.0,0.4642857142857143,0.0,6.0,7.0,15.0,4.0,5.0,10.0,1.0
CUST_04402,5.0,6.0,1540.7001,256.78336,1540.7001,88.0,14.666666666666666,5.0,1.0,1.0,511.0,2024-12-26,2024-09-29,2.0,376.12,5.0,1328.18,5.0,1328.18,6.0,1540.7001,1541.0,256.8333333333333,6.0,0.0,0.0,1541.0,Bronze,1.0,0.0,2024-08-14,139.0,1.0,1,0.0,3.0,3.0,6.0,5.0,12.0,6.0,4.0,2.0,1.0,5.0,1328.18,265.63602,1.8,1.0,212.52,212.52,3.0,2.0,5.2250843,-0.3,increasing,increasing,6.0,1540.7001,5.0,0.8333333333333334,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0
CUST_04403,0.0,1.0,228.3,228.3,228.3,0.0,0.0,5.0,1.0,1.0,511.0,2024-12-31,2024-12-31,1.0,228.3,1.0,228.3,1.0,228.3,1.0,228.3,228.0,228.0,1.0,0.0,0.0,228.0,Bronze,1.0,0.0,2024-12-07,24.0,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,228.3,228.3,1.0,0.0,0.0,0.0,0.0,1.0,228.3,1.0,increasing,increasing,1.0,228.3,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
CUST_04404,115.0,538.0,211551.44,393.2183,211551.44,565.0,1.050185873605948,1.0,5.0,5.0,155.0,2024-09-07,2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,248.0,93596.04,303220.0,559.4464944649446,542.0,149969.0,276.6955719557196,153251.0,Platinum,1.5,0.49458808785700153,2023-02-18,682.0,1.5,4,3.0,97.0,19.0,333.0,15.0,1354.0,538.0,13.816326530612244,28.31578947368421,0.6189591078066915,0.0,0.0,0.0,0.0,61.0,23011.41,377.23624,2.3442622950819674,-0.9838709677419355,-0.99995655,-0.7009803921568628,decreasing,decreasing,538.0,211551.44,137.0,0.25464684014869887,126.0,173.0,153.0,86.0,2.0,3.0,5.0,0.0
CUST_04405,5.0,1113.0,434845.84,390.69708,434845.84,1085.0,0.9748427672955975,5.0,5.0,5.0,555.0,2024-12-26,2022-01-06,35.0,17144.49,62.0,26962.43,90.0,36296.43,352.0,129434.63,642969.0,571.0204262877443,1126.0,355363.0,315.59769094138545,287606.0,Platinum,1.5,0.5526907207034865,2020-05-29,1677.0,1.5,4,3.0,138.0,36.0,448.0,15.0,2943.0,1113.0,21.32608695652174,30.916666666666668,0.4025157232704403,90.0,36296.43,403.29367,2.7888888888888888,79.0,24003.79,303.84543,2.367088607594937,0.1375,0.51209116,0.12527151211361728,increasing,increasing,1113.0,434845.84,360.0,0.32345013477088946,267.0,261.0,291.0,294.0,4.0,0.0,0.0,0.0
CUST_04406,32.0,26.0,10472.32,402.78156,10472.32,403.0,15.5,3.0,2.0,2.0,322.0,2024-11-29,2023-10-23,0.0,0.0,2.0,948.63,2.0,948.63,18.0,6332.1,10616.0,408.3076923076923,26.0,5136.0,197.53846153846155,5480.0,Silver,1.15,0.48379804069329313,2023-08-24,495.0,1.15,2,1.0,8.0,13.0,26.0,15.0,69.0,26.0,8.625,2.0,1.0,2.0,948.63,474.315,2.0,5.0,1716.98,343.396,2.2,-0.5,-0.44724035,-0.06250000000000006,decreasing,decreasing,26.0,10472.32,7.0,0.2692307692307692,1.0,10.0,5.0,10.0,2.0,0.0,0.0,0.0
CUST_04407,14.0,13.0,4177.89,321.37616,4177.89,180.0,13.846153846153847,4.0,1.0,1.0,411.0,2024-12-17,2024-06-20,2.0,384.58,2.0,384.58,4.0,1238.82,13.0,4177.89,4179.0,321.46153846153845,13.0,0.0,0.0,4179.0,Bronze,1.0,0.0,2024-05-15,230.0,1.0,1,0.0,5.0,6.0,12.0,9.0,31.0,13.0,6.2,2.1666666666666665,0.9230769230769231,4.0,1238.82,309.705,3.0,8.0,2316.0598,289.50748,2.0,-0.4444444444444444,-0.46491674,0.3333333333333333,decreasing,decreasing,13.0,4177.89,2.0,0.15384615384615385,0.0,1.0,8.0,4.0,3.0,0.0,0.0,0.0
CUST_04408,4.0,590.0,229895.6,389.65353,229895.6,1076.0,1.823728813559322,5.0,5.0,5.0,555.0,2024-12-27,2022-01-16,22.0,11176.28,44.0,20585.58,64.0,27693.01,229.0,88641.56,330185.0,555.8670033670033,594.0,119808.0,201.6969696969697,210377.0,Platinum,1.5,0.3628511289125793,2020-06-02,1673.0,1.5,4,3.0,73.0,35.0,349.0,15.0,1530.0,590.0,20.958904109589042,16.857142857142858,0.5915254237288136,64.0,27693.01,432.70328,2.765625,54.0,18037.58,334.02927,2.3703703703703702,0.18181818181818182,0.5352655,0.11727335164835169,increasing,increasing,590.0,229895.6,190.0,0.3220338983050847,131.0,152.0,155.0,152.0,3.0,2.0,2.0,0.0
CUST_04409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CUST_04410,53.0,62.0,23268.55,375.2992,23268.55,983.0,15.85483870967742,2.0,3.0,3.0,233.0,2024-11-08,2022-03-01,0.0,0.0,5.0,1963.77,5.0,1963.77,26.0,10155.89,25294.0,407.96774193548384,62.0,11441.0,184.53225806451613,13853.0,Silver,1.15,0.4523207084684115,2020-12-16,1476.0,1.15,2,1.0,19.0,32.0,60.0,15.0,156.0,62.0,8.210526315789474,1.9375,0.967741935483871,5.0,1963.77,392.754,2.6,7.0,2771.56,395.93716,3.142857142857143,-0.25,-0.29135168,-0.13103448275862067,decreasing,decreasing,62.0,23268.55,18.0,0.2903225806451613,13.0,17.0,14.0,18.0,4.0,0.0,0.0,0.0
CUST_04411,3.0,442.0,174268.33,394.27225,174268.33,1080.0,2.4434389140271495,5.0,5.0,5.0,555.0,2024-12-28,2022-01-13,13.0,5673.21,20.0,8588.55,25.0,10572.71,151.0,54886.35,245460.0,554.0857787810384,443.0,145910.0,329.36794582392776,99550.0,Platinum,1.5,0.5944349384828486,2021-05-14,1327.0,1.5,4,3.0,84.0,35.0,290.0,15.0,1137.0,442.0,13.535714285714286,12.628571428571428,0.6561085972850679,25.0,10572.71,422.9084,2.52,44.0,15423.22,350.5277,2.477272727272727,-0.4222222222222222,-0.3144736,0.012287581699346468,decreasing,decreasing,442.0,174268.33,145.0,0.32805429864253394,122.0,108.0,116.0,96.0,1.0,0.0,0.0,0.0
CUST_04412,23.0,14.0,6124.86,437.49,6124.86,721.0,51.5,3.0,1.0,1.0,311.0,2024-12-08,2022-12-18,1.0,789.81,1.0,789.81,1.0,789.81,5.0,1655.19,6125.0,437.5,14.0,2219.0,158.5,3906.0,Bronze,1.0,0.36228571428571427,2022-05-28,948.0,1.0,1,0.0,5.0,24.0,14.0,10.0,36.0,14.0,7.2,0.5833333333333334,1.0,1.0,789.81,789.81,3.0,0.0,0.0,0.0,0.0,1.0,789.81,3.0,increasing,increasing,14.0,6124.86,9.0,0.6428571428571429,0.0,5.0,0.0,9.0,4.0,0.0,0.0,0.0
CUST_04413,5.0,206.0,79751.73,387.14432,79751.73,1059.0,5.140776699029126,5.0,4.0,4.0,544.0,2024-12-26,2022-02-01,9.0,3560.6401,16.0,5898.86,27.0,10713.2,86.0,33547.02,103365.0,499.3478260869565,207.0,76350.0,368.84057971014494,27015.0,Platinum,1.5,0.7386446089101727,2020-12-08,1484.0,1.5,4,3.0,38.0,35.0,174.0,15.0,515.0,206.0,13.552631578947368,5.885714285714286,0.8446601941747572,27.0,10713.2,396.7852,2.4444444444444446,25.0,10085.48,403.41922,2.68,0.07692307692307693,0.062233772,-0.06400966183574879,stable,stable,206.0,79751.73,51.0,0.24757281553398058,42.0,45.0,71.0,48.0,3.0,0.0,0.0,0.0
CUST_04414,32.0,23.0,8393.25,364.92392,8393.25,336.0,14.608695652173912,3.0,2.0,2.0,322.0,2024-11-29,2023-12-29,0.0,0.0,3.0,2169.75,6.0,2801.04,20.0,5997.55,8393.0,364.9130434782609,23.0,4981.0,216.56521739130434,3412.0,Bronze,1.0,0.5934707494340522,2023-11-13,414.0,1.0,1,0.0,7.0,11.0,23.0,13.0,55.0,23.0,7.857142857142857,2.090909090909091,1.0,6.0,2801.04,466.84,2.8333333333333335,3.0,454.36,151.45332,1.0,0.75,5.1534615,0.9166666666666667,increasing,increasing,23.0,8393.25,6.0,0.2608695652173913,5.0,6.0,3.0,9.0,4.0,0.0,0.0,0.0
CUST_04415,7.0,301.0,119453.99,396.85712,119453.99,1063.0,3.53156146179402,4.0,4.0,4.0,444.0,2024-12-24,2022-01-26,12.0,4695.47,29.0,14173.26,38.0,17630.0,95.0,37123.78,162797.0,540.8538205980067,301.0,90598.0,300.99003322259136,72199.0,Platinum,1.5,0.5565090265791138,2020-02-10,1786.0,1.5,4,3.0,53.0,35.0,222.0,15.0,798.0,301.0,15.056603773584905,8.6,0.7375415282392026,38.0,17630.0,463.94736,2.8684210526315788,25.0,8943.15,357.726,2.28,0.5,0.97123253,0.17939666238767651,increasing,increasing,301.0,119453.99,103.0,0.34219269102990035,56.0,73.0,82.0,90.0,4.0,2.0,4.0,0.0
CUST_04416,28.0,84.0,34851.73,414.90155,34851.73,807.0,9.607142857142858,3.0,3.0,3.0,333.0,2024-12-03,2022-09-18,4.0,1939.93,4.0,1939.93,8.0,2186.7002,41.0,17625.56,39693.0,472.5357142857143,84.0,18827.0,224.13095238095238,20866.0,Gold,1.25,0.47431537046834454,2022-08-14,870.0,1.25,3,2.0,28.0,27.0,70.0,15.0,240.0,84.0,8.571428571428571,3.111111111111111,0.8333333333333334,8.0,2186.7002,273.33752,3.0,9.0,4321.77,480.19666,2.4444444444444446,-0.1,-0.49391243,0.1612903225806451,stable,decreasing,84.0,34851.73,32.0,0.38095238095238093,13.0,25.0,16.0,30.0,4.0,0.0,0.0,0.0
CUST_04417,53.0,499.0,179439.06,359.59732,179439.06,696.0,1.3947895791583167,2.0,5.0,5.0,255.0,2024-11-08,2022-12-13,0.0,0.0,8.0,2840.74,27.0,8786.63,221.0,77872.83,253278.0,505.54491017964074,501.0,116067.0,231.67065868263472,137211.0,Platinum,1.5,0.45825930400587495,2022-12-03,759.0,1.5,4,3.0,92.0,23.0,314.0,15.0,1260.0,499.0,13.695652173913043,21.695652173913043,0.6292585170340681,27.0,8786.63,325.43073,2.5925925925925926,59.0,19572.13,331.73102,2.4745762711864407,-0.5333333333333333,-0.55103606,0.03396567299006321,decreasing,decreasing,499.0,179439.06,163.0,0.32665330661322645,138.0,120.0,128.0,113.0,1.0,1.0,0.0,0.0
CUST_04418,248.0,3.0,1775.46,591.82,1775.46,572.0,190.66666666666666,1.0,1.0,1.0,111.0,2024-04-27,2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1040.88,1775.0,591.6666666666666,3.0,0.0,0.0,1775.0,Bronze,1.0,0.0,2021-02-26,1404.0,1.0,1,0.0,3.0,19.0,3.0,3.0,8.0,3.0,2.6666666666666665,0.15789473684210525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,1775.46,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0
CUST_04419,37.0,34.0,14387.02,423.14764,14387.02,954.0,28.058823529411764,2.0,2.0,2.0,222.0,2024-11-24,2022-04-15,0.0,0.0,4.0,1921.5599,4.0,1921.5599,14.0,5749.15,15118.0,444.6470588235294,34.0,3046.0,89.58823529411765,12072.0,Silver,1.15,0.2014816774705649,2020-12-30,1462.0,1.15,2,1.0,11.0,31.0,33.0,14.0,93.0,34.0,8.454545454545455,1.096774193548387,0.9705882352941176,4.0,1921.5599,480.38998,2.75,4.0,1852.81,463.2025,3.25,0.0,0.03708572,-0.11764705882352941,stable,stable,34.0,14387.02,9.0,0.2647058823529412,3.0,10.0,13.0,8.0,3.0,0.0,0.0,0.0
CUST_04420,22.0,272.0,105441.6,387.65295,105441.6,1046.0,3.8455882352941178,3.0,4.0,4.0,344.0,2024-12-09,2022-01-28,8.0,3564.74,12.0,5417.82,20.0,7117.76,108.0,45506.89,141930.0,521.8014705882352,272.0,73467.0,270.0992647058824,68463.0,Platinum,1.5,0.5176284083703234,2020-11-24,1498.0,1.5,4,3.0,46.0,34.0,210.0,15.0,724.0,272.0,15.73913043478261,8.0,0.7720588235294118,20.0,7117.76,355.888,2.85,23.0,9598.6,417.3304,2.5217391304347827,-0.125,-0.25843158,0.09320987654320988,decreasing,decreasing,272.0,105441.6,74.0,0.27205882352941174,65.0,67.0,73.0,67.0,3.0,4.0,7.0,1.0
CUST_04421,12.0,38.0,14559.06,383.13315,14559.06,461.0,12.131578947368421,4.0,2.0,2.0,422.0,2024-12-19,2023-09-15,1.0,131.04,6.0,2374.17,11.0,4524.2397,29.0,10581.64,15254.0,401.42105263157896,38.0,2064.0,54.31578947368421,13190.0,Silver,1.15,0.1353087714697784,2023-08-19,500.0,1.15,2,1.0,15.0,15.0,37.0,15.0,97.0,38.0,6.466666666666667,2.533333333333333,0.9736842105263158,11.0,4524.2397,411.29453,2.727272727272727,6.0,2191.35,365.225,2.5,0.7142857142857143,1.0641046,0.06493506493506487,increasing,increasing,38.0,14559.06,15.0,0.39473684210526316,5.0,7.0,9.0,17.0,4.0,2.0,2.0,0.0
CUST_04422,34.0,37.0,14005.8,378.53513,14005.8,981.0,26.513513513513512,2.0,2.0,2.0,222.0,2024-11-27,2022-03-22,0.0,0.0,2.0,1925.4,2.0,1925.4,12.0,6521.35,14618.0,395.0810810810811,37.0,8389.0,226.72972972972974,6229.0,Silver,1.15,0.573881515939253,2021-07-16,1264.0,1.15,2,1.0,14.0,32.0,32.0,14.0,89.0,37.0,6.357142857142857,1.15625,0.8648648648648649,2.0,1925.4,962.7,4.0,2.0,1266.01,633.005,3.5,0.0,0.52042997,0.1111111111111111,stable,increasing,37.0,14005.8,15.0,0.40540540540540543,9.0,14.0,4.0,10.0,2.0,0.0,0.0,0.0
CUST_04423,9.0,710.0,291392.38,410.4118,291392.38,815.0,1.147887323943662,4.0,5.0,5.0,455.0,2024-12-22,2022-09-29,30.0,12419.689,58.0,23912.69,89.0,35581.46,343.0,136911.1,424138.0,594.8639551192146,713.0,147831.0,207.3366058906031,276307.0,Platinum,1.5,0.34854457747242645,2022-09-19,834.0,1.5,4,3.0,81.0,27.0,386.0,15.0,1905.0,710.0,23.51851851851852,26.296296296296298,0.543661971830986,89.0,35581.46,399.7917,2.707865168539326,94.0,38387.69,408.3797,2.617021276595745,-0.05263157894736842,-0.07310045,0.025115664243225398,stable,stable,710.0,291392.38,253.0,0.3563380281690141,141.0,170.0,161.0,238.0,4.0,0.0,0.0,0.0
CUST_04424,153.0,16.0,7902.33,493.89563,7902.33,711.0,44.4375,1.0,1.0,2.0,112.0,2024-07-31,2022-08-20,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3613.9102,7902.0,493.875,16.0,5541.0,346.3125,2361.0,Bronze,1.0,0.7012148823082763,2020-06-04,1671.0,1.0,1,0.0,4.0,23.0,15.0,9.0,44.0,16.0,11.0,0.6956521739130435,0.9375,0.0,0.0,0.0,0.0,5.0,3613.9102,722.78204,3.4,-0.8333333333333334,-0.9997234,-0.7727272727272726,decreasing,decreasing,16.0,7902.33,5.0,0.3125,0.0,5.0,6.0,5.0,3.0,0.0,0.0,0.0
CUST_04425,45.0,429.0,162049.9,377.7387,162049.9,1038.0,2.4195804195804196,2.0,4.0,4.0,244.0,2024-11-16,2022-01-13,0.0,0.0,3.0,1353.06,16.0,5678.57,126.0,45720.36,227944.0,528.8723897911833,431.0,116039.0,269.2320185614849,111905.0,Platinum,1.5,0.5090680167058576,2021-12-08,1119.0,1.5,4,3.0,77.0,34.0,291.0,15.0,1131.0,429.0,14.688311688311689,12.617647058823529,0.6783216783216783,16.0,5678.57,354.9106,3.0,38.0,13825.55,363.83026,2.763157894736842,-0.5641025641025641,-0.58922726,0.06293706293706296,decreasing,decreasing,429.0,162049.9,139.0,0.32400932400932403,129.0,122.0,98.0,80.0,1.0,0.0,0.0,0.0
CUST_04426,30.0,54.0,18631.66,345.03073,18631.66,196.0,3.6296296296296298,3.0,3.0,3.0,333.0,2024-12-01,2024-05-19,4.0,1213.49,10.0,4140.1,14.0,4741.42,54.0,18631.66,19928.0,369.037037037037,54.0,6565.0,121.57407407407408,13363.0,Silver,1.15,0.32943596949016457,2024-05-08,237.0,1.15,2,1.0,17.0,6.0,50.0,14.0,127.0,54.0,7.470588235294118,9.0,0.9259259259259259,14.0,4741.42,338.67285,2.2857142857142856,31.0,11130.9795,359.06384,2.3870967741935485,-0.53125,-0.57398236,-0.02993197278911571,decreasing,decreasing,54.0,18631.66,10.0,0.18518518518518517,0.0,9.0,31.0,14.0,3.0,0.0,0.0,0.0
CUST_04427,9.0,54.0,23309.129,431.65054,23309.129,1030.0,19.074074074074073,4.0,3.0,3.0,433.0,2024-12-22,2022-02-26,4.0,2325.49,4.0,2325.49,7.0,2811.02,17.0,6099.91,25333.0,469.1296296296296,54.0,9156.0,169.55555555555554,16177.0,Silver,1.15,0.36142580823431886,2021-10-29,1159.0,1.15,2,1.0,18.0,34.0,53.0,15.0,153.0,54.0,8.5,1.588235294117647,0.9814814814814815,7.0,2811.02,401.57428,2.5714285714285716,2.0,935.24,467.62,3.0,1.6666666666666667,2.0035248,-0.1071428571428571,increasing,increasing,54.0,23309.129,19.0,0.35185185185185186,9.0,17.0,11.0,17.0,2.0,5.0,9.0,1.0
CUST_04428,143.0,14.0,7584.64,541.76,7584.64,806.0,57.57142857142857,1.0,1.0,2.0,112.0,2024-08-10,2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4067.78,7586.0,541.8571428571429,14.0,2202.0,157.28571428571428,5384.0,Bronze,1.0,0.2902715528605326,2021-02-22,1408.0,1.0,1,0.0,6.0,26.0,14.0,8.0,35.0,14.0,5.833333333333333,0.5384615384615384,1.0,0.0,0.0,0.0,0.0,1.0,503.64,503.64,2.0,-0.5,-0.9980184,-0.6666666666666666,decreasing,decreasing,14.0,7584.64,7.0,0.5,4.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0
CUST_04429,126.0,1396.0,545033.1,390.42487,545033.1,834.0,0.5974212034383954,1.0,5.0,5.0,155.0,2024-08-27,2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,407.0,153326.95,812914.0,575.7181303116147,1412.0,328628.0,232.73937677053826,484286.0,Platinum,1.5,0.4042592451354018,2022-05-10,966.0,1.5,4,3.0,166.0,27.0,472.0,15.0,3633.0,1396.0,21.75449101796407,51.7037037037037,0.33810888252148996,0.0,0.0,0.0,0.0,86.0,29225.67,339.83337,2.4302325581395348,-0.9885057471264368,-0.9999658,-0.7084745762711865,decreasing,decreasing,1396.0,545033.1,430.0,0.30802292263610315,301.0,387.0,410.0,298.0,3.0,0.0,0.0,0.0
CUST_04430,27.0,67.0,26956.81,402.34045,26956.81,778.0,11.611940298507463,3.0,3.0,3.0,333.0,2024-12-04,2022-10-18,4.0,2736.28,5.0,3238.66,5.0,3238.66,27.0,12613.8,29788.0,444.5970149253731,67.0,13432.0,200.47761194029852,16356.0,Gold,1.25,0.450919833489996,2022-09-10,843.0,1.25,3,2.0,21.0,26.0,66.0,15.0,183.0,67.0,8.714285714285714,2.576923076923077,0.9850746268656716,5.0,3238.66,647.732,3.4,10.0,3261.4102,326.14102,2.6,-0.45454545454545453,-0.006973447,0.22222222222222215,decreasing,stable,67.0,26956.81,24.0,0.3582089552238806,16.0,10.0,17.0,24.0,4.0,0.0,0.0,0.0
CUST_04431,5.0,67.0,27713.05,413.62762,27713.05,476.0,7.104477611940299,5.0,3.0,3.0,533.0,2024-12-26,2023-09-07,3.0,2110.67,7.0,3187.96,12.0,5808.05,47.0,20546.77,30723.0,458.55223880597015,67.0,15874.0,236.92537313432837,14849.0,Gold,1.25,0.5166813136737949,2023-08-13,506.0,1.25,3,2.0,22.0,16.0,64.0,15.0,179.0,67.0,8.136363636363637,4.1875,0.9552238805970149,12.0,5808.05,484.00415,2.5,10.0,3403.37,340.337,2.4,0.18181818181818182,0.70635086,0.02941176470588238,increasing,increasing,67.0,27713.05,29.0,0.43283582089552236,19.0,6.0,16.0,26.0,4.0,0.0,0.0,0.0
CUST_04432,40.0,35.0,13325.72,380.73486,13325.72,959.0,27.4,2.0,2.0,2.0,222.0,2024-11-21,2022-04-07,0.0,0.0,3.0,1125.71,3.0,1125.71,10.0,5028.53,13847.0,395.62857142857143,35.0,1316.0,37.6,12531.0,Silver,1.15,0.09503863652776774,2021-07-15,1265.0,1.15,2,1.0,12.0,32.0,34.0,14.0,88.0,35.0,7.333333333333333,1.09375,0.9714285714285714,3.0,1125.71,375.23666,2.3333333333333335,4.0,2064.22,516.055,2.75,-0.2,-0.45443586,-0.11111111111111108,decreasing,decreasing,35.0,13325.72,13.0,0.37142857142857144,5.0,11.0,8.0,11.0,2.0,0.0,0.0,0.0
CUST_04433,47.0,12.0,4021.21,335.10083,4021.21,769.0,64.08333333333333,2.0,1.0,1.0,211.0,2024-11-14,2022-10-07,0.0,0.0,5.0,2274.42,5.0,2274.42,10.0,3223.97,4021.0,335.0833333333333,12.0,616.0,51.333333333333336,3405.0,Bronze,1.0,0.15319572245710023,2022-01-31,1065.0,1.0,1,0.0,4.0,25.0,11.0,8.0,29.0,12.0,7.25,0.48,0.9166666666666666,5.0,2274.42,454.88397,3.2,0.0,0.0,0.0,0.0,5.0,2274.42,3.2,increasing,increasing,12.0,4021.21,10.0,0.8333333333333334,5.0,1.0,0.0,6.0,4.0,0.0,0.0,0.0
CUST_04434,9.0,42.0,16545.02,393.92905,16545.02,112.0,2.6666666666666665,4.0,2.0,2.0,422.0,2024-12-22,2024-09-01,12.0,4745.29,22.0,8536.6,35.0,14369.6,42.0,16545.02,17562.0,418.14285714285717,42.0,14825.0,352.9761904761905,2737.0,Silver,1.15,0.8441521466803326,2024-08-17,136.0,1.15,2,1.0,12.0,4.0,41.0,15.0,106.0,42.0,8.833333333333334,10.5,0.9761904761904762,35.0,14369.6,410.56,2.4857142857142858,7.0,2175.42,310.77426,2.7142857142857144,3.5,5.6028614,-0.061538461538461556,increasing,increasing,42.0,16545.02,22.0,0.5238095238095238,0.0,0.0,7.0,35.0,4.0,0.0,0.0,0.0
CUST_04435,6.0,1056.0,414669.34,392.6793,414669.34,1080.0,1.0227272727272727,4.0,5.0,5.0,455.0,2024-12-25,2022-01-10,33.0,14406.04,64.0,28914.73,95.0,41186.242,348.0,142419.9,609336.0,572.1464788732394,1065.0,285502.0,268.0769953051643,323834.0,Platinum,1.5,0.4685460895138315,2020-10-20,1533.0,1.5,4,3.0,133.0,35.0,441.0,15.0,2823.0,1056.0,21.225563909774436,30.17142857142857,0.41761363636363635,95.0,41186.242,433.5394,2.8421052631578947,102.0,41869.06,410.48096,2.7745098039215685,-0.06796116504854369,-0.016307987,0.017908407382091603,stable,stable,1056.0,414669.34,343.0,0.3248106060606061,298.0,214.0,296.0,248.0,1.0,2.0,4.0,0.0
CUST_04436,4.0,2.0,665.18,332.59,665.18,0.0,0.0,5.0,1.0,1.0,511.0,2024-12-27,2024-12-27,2.0,665.18,2.0,665.18,2.0,665.18,2.0,665.18,665.0,332.5,2.0,0.0,0.0,665.0,Bronze,1.0,0.0,2024-12-22,9.0,1.0,1,0.0,1.0,1.0,2.0,1.0,4.0,2.0,4.0,2.0,1.0,2.0,665.18,332.59,2.0,0.0,0.0,0.0,0.0,2.0,665.18,2.0,increasing,increasing,2.0,665.18,2.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0
